apple_slice,manual_label,bitterpit,holes,rot,calix,stem,bruises,core,browning,normal,background,unannotated
31101_541,False,0,0,0,0,0,0,6060,0,550985,387739,0
31101_542,False,0,0,0,0,0,0,5821,0,551354,387609,0
31101_543,False,0,0,0,0,0,0,5552,0,551445,387787,0
31101_544,False,0,0,0,0,0,0,5192,0,551580,388012,0
31101_545,False,0,0,0,0,0,0,4915,0,551421,388448,0
31101_546,False,0,0,0,0,0,0,4636,0,551321,388827,0
31101_547,False,0,0,0,0,0,0,4382,0,551921,388481,0
31101_548,False,0,0,0,0,0,0,4240,0,552019,388525,0
31101_549,False,0,0,0,0,0,0,3868,0,551953,388963,0
31101_550,False,0,0,0,0,0,0,3620,0,552005,389159,0
31101_551,False,0,0,0,0,0,0,3257,0,551489,390038,0
31101_552,False,0,0,0,0,0,0,3034,0,552278,389472,0
31101_553,False,0,0,0,0,0,0,2737,0,552289,389758,0
31101_554,False,0,0,0,0,0,0,2612,0,551447,390725,0
31101_555,False,0,0,0,0,0,0,2348,0,551432,391004,0
31101_556,False,0,0,0,0,0,0,2168,0,551823,390793,0
31101_557,False,0,0,0,0,0,0,1999,0,551546,391239,0
31101_558,False,0,0,0,0,0,0,1835,0,550865,392084,0
31101_559,False,0,0,46,0,0,0,1622,0,550936,392180,0
31101_560,False,0,0,0,0,0,0,1494,0,551404,391886,0
31101_561,False,0,0,0,0,0,0,1411,0,550644,392729,0
31101_562,False,0,0,0,0,0,0,1278,0,550826,392680,0
31101_563,False,0,0,0,0,0,0,1136,0,550340,393308,0
31101_564,False,0,0,0,0,0,0,1049,0,550713,393022,0
31101_565,False,0,0,0,0,0,0,909,0,550360,393515,0
31101_566,False,0,0,0,0,0,0,822,0,550167,393795,0
31101_567,False,0,0,0,0,0,0,703,0,549670,394411,0
31101_568,False,3,0,0,0,0,0,592,0,548937,395252,0
31101_569,False,0,0,0,0,0,0,571,0,549082,395131,0
31101_570,False,0,0,0,0,0,0,340,0,549028,395416,0
31101_571,False,0,0,0,0,0,0,502,0,548550,395732,0
31101_572,False,0,0,0,0,0,0,68,0,548014,396702,0
31101_573,False,0,0,0,0,0,0,0,0,548013,396771,0
31101_574,False,0,0,0,0,0,0,0,0,547490,397294,0
31101_575,False,42,0,0,0,0,0,13,0,546933,397796,0
31101_576,False,152,0,3,0,0,0,371,0,546521,397737,0
31101_577,False,0,0,0,0,0,0,866,0,545536,398382,0
31101_578,False,0,0,3,0,0,0,1174,0,544442,399165,0
31101_579,False,0,0,0,0,0,0,823,0,544500,399461,0
31101_580,False,0,0,0,0,0,0,1090,0,544045,399649,0
31101_581,False,0,0,0,0,0,0,1534,0,542843,400407,0
31101_582,False,0,0,0,0,0,0,1242,0,543130,400412,0
31101_583,False,31,0,0,0,0,0,1756,4,541509,401484,0
31101_584,False,0,0,0,0,0,0,1518,8,541761,401497,0
31101_585,False,9,0,0,0,0,5,1238,14,541528,401990,0
31101_586,False,0,0,0,0,0,0,1239,0,540609,402936,0
31101_587,False,0,0,0,0,0,0,1548,0,540444,402792,0
31101_588,False,0,0,0,0,0,0,1485,0,539855,403444,0
31101_589,False,0,0,0,0,0,20,1488,2,539377,403897,0
31101_590,False,0,0,0,0,0,24,1879,0,538142,404739,0
31101_591,False,0,0,0,0,0,0,1654,0,537737,405393,0
31101_592,False,0,0,0,0,0,0,1741,0,536858,406185,0
31101_593,False,0,0,0,0,0,0,1013,0,537330,406441,0
31101_594,False,0,0,0,0,0,0,742,0,537194,406848,0
31101_595,False,0,0,0,0,0,0,396,0,537139,407249,0
31101_596,False,0,0,0,0,0,0,203,0,536566,408015,0
31101_597,False,0,0,0,0,0,0,0,0,536562,408222,0
31101_598,False,0,0,0,0,0,0,0,0,535871,408913,0
31101_599,False,0,0,0,0,0,0,70,0,534875,409839,0
31101_600,False,0,0,0,0,0,0,0,0,534425,410359,0
31101_601,False,0,0,0,0,0,0,0,0,534048,410736,0
31101_602,False,0,0,0,0,0,14,59,0,533278,411433,0
31101_603,False,0,0,0,0,0,0,0,0,532893,411891,0
31101_604,False,0,0,0,0,0,29,0,0,532251,412504,0
31101_605,False,0,0,0,0,0,0,0,0,531498,413286,0
31101_606,False,0,0,0,0,0,0,0,0,531101,413683,0
31101_607,False,0,0,0,0,0,0,0,0,530019,414765,0
31101_608,False,0,0,0,0,0,0,0,0,529202,415582,0
31101_609,False,0,0,0,0,0,0,0,0,528614,416170,0
31101_610,False,0,0,0,0,0,0,0,0,528178,416606,0
31101_611,False,0,0,0,0,0,0,0,0,526957,417827,0
31101_612,False,0,0,0,0,0,0,0,0,527042,417742,0
31101_613,False,0,0,0,0,0,0,0,0,526466,418318,0
31101_614,False,0,0,0,0,0,0,0,0,525608,419176,0
31101_615,False,0,0,0,0,0,0,0,0,524632,420152,0
31101_616,False,0,0,0,0,0,0,0,0,524585,420199,0
31101_617,False,0,0,0,0,0,56,0,0,523528,421200,0
31101_618,False,0,0,0,0,0,80,0,0,522811,421893,0
31101_619,False,0,0,0,0,0,107,0,0,521678,422999,0
31101_620,False,0,0,0,0,0,177,0,0,520718,423889,0
31101_621,False,0,0,0,0,0,202,0,0,520528,424054,0
31101_622,False,0,0,0,0,0,230,0,0,519765,424789,0
31101_623,False,0,0,0,0,0,205,0,0,518622,425957,0
31101_624,False,0,0,0,0,0,275,0,0,518503,426006,0
31101_625,False,0,0,0,0,0,278,0,0,516874,427632,0
31101_626,False,0,0,0,0,0,261,0,0,516534,427989,0
31101_627,False,0,0,0,0,0,249,0,0,515462,429073,0
31101_628,False,0,0,0,0,0,265,0,0,515018,429501,0
31101_629,False,0,0,0,0,0,282,0,0,514546,429956,0
31101_630,False,0,0,0,0,0,264,0,0,513353,431167,0
31101_631,False,0,0,0,0,0,254,0,0,512889,431641,0
31101_632,False,0,0,0,0,0,265,0,0,511976,432543,0
31101_633,False,0,0,0,0,0,282,0,0,511116,433386,0
31101_634,False,0,0,0,0,0,262,0,0,510347,434175,0
31101_635,False,0,0,0,0,0,238,0,0,508878,435668,0
31101_636,False,0,0,0,0,0,278,0,0,508339,436167,0
31101_637,False,0,0,0,0,0,219,0,0,507828,436737,0
31101_638,False,0,0,0,0,0,192,0,0,506936,437656,0
31101_639,False,0,0,0,0,0,186,0,0,506416,438182,0
31101_640,False,0,0,0,0,0,189,0,0,505195,439400,0
31101_641,False,0,0,0,0,0,193,0,0,504444,440147,0
31101_642,False,0,0,0,0,0,159,0,0,503596,441029,0
31101_643,False,0,0,0,0,0,93,0,0,502874,441817,0
31101_644,False,0,0,0,0,0,0,0,0,501780,443004,0
31101_645,False,0,0,0,0,0,0,0,0,500662,444122,0
31101_646,False,0,0,0,0,0,0,0,0,500451,444333,0
31101_647,False,0,0,0,0,0,0,0,0,499172,445612,0
31101_648,False,0,0,0,0,0,0,0,0,498339,446445,0
31101_649,False,0,0,0,0,0,0,0,0,496956,447828,0
31101_650,False,0,0,0,0,0,0,0,0,495987,448797,0
31101_651,False,0,0,0,0,0,0,0,0,495278,449506,0
31101_652,False,0,0,0,0,10,0,0,0,494125,450649,0
31101_653,False,0,0,0,0,0,0,0,0,493299,451485,0
31101_654,False,0,0,0,0,0,0,0,0,492583,452201,0
31101_655,False,0,0,0,0,50,0,13,0,491765,452956,0
31101_656,False,0,0,0,0,0,0,130,0,490351,454303,0
31101_657,False,0,0,0,0,0,0,27,0,489587,455170,0
31101_658,False,0,0,0,0,0,0,76,0,488804,455904,0
31101_659,False,0,0,0,0,0,0,268,0,487038,457478,0
31101_660,False,0,0,0,0,651,0,17,0,485221,458895,0
31101_661,False,0,0,0,0,644,0,351,0,484385,459404,0
31101_662,False,0,0,0,0,874,0,216,0,482871,460823,0
31101_663,False,0,0,0,0,901,0,67,0,481685,462131,0
31101_664,False,0,0,0,0,925,0,117,0,481060,462682,0
31101_665,False,0,0,0,0,901,0,62,0,480096,463725,0
31101_666,False,0,0,0,0,872,0,77,0,478734,465101,0
31101_667,False,0,0,0,0,868,0,57,0,477545,466314,0
31101_668,False,0,0,0,0,854,0,92,0,476033,467805,0
31101_669,False,0,0,0,0,850,0,42,0,475109,468783,0
31101_670,False,0,0,0,0,842,0,56,0,474368,469518,0
31101_671,False,0,0,0,0,877,0,0,30,473259,470618,0
31101_672,False,58,0,0,0,857,0,0,0,471721,472148,0
31101_673,False,0,0,0,0,865,0,0,0,470557,473362,0
31101_674,False,0,0,0,0,860,32,0,0,469277,474615,0
31101_675,False,0,0,0,0,873,321,0,7,468550,475033,0
31101_676,False,86,0,0,0,846,251,0,0,467225,476376,0
31101_677,False,0,0,0,0,816,484,0,0,465592,477892,0
31101_678,False,0,0,0,0,787,744,0,0,463875,479378,0
31101_679,False,0,0,0,0,773,879,0,0,462626,480506,0
31101_680,False,23,0,0,0,775,886,4,0,461208,481888,0
31101_681,False,0,0,0,0,797,1761,0,0,459584,482642,0
31101_682,False,0,0,0,0,787,2150,0,0,457852,483995,0
31101_683,False,0,0,0,0,777,2555,103,0,456140,485209,0
31101_684,False,0,0,0,0,787,2845,0,0,454055,487097,0
31101_685,False,0,0,0,0,786,3032,0,0,452814,488152,0
31101_686,False,0,0,0,0,793,3284,0,0,451826,488881,0
31101_687,False,0,0,0,0,778,3268,0,0,450784,489954,0
31101_688,False,30,0,0,0,758,3284,0,0,449006,491706,0
31101_689,False,281,0,0,0,745,2885,0,25,447561,493287,0
31101_690,False,287,0,0,0,744,3040,0,28,445642,495043,0
31101_691,False,542,0,0,0,730,2804,1,85,444614,496008,0
31101_692,False,0,0,0,0,726,3428,0,11,443185,497434,0
31101_693,False,0,0,0,0,728,3695,0,0,441691,498670,0
31101_694,False,0,0,0,0,720,3640,0,0,440064,500360,0
31101_695,False,0,0,0,0,704,3470,0,0,438862,501748,0
31101_696,False,0,0,0,0,702,3558,0,0,437096,503428,0
31101_697,False,0,0,0,0,687,3347,0,0,436564,504186,0
31101_698,False,0,0,0,0,683,3395,0,0,434656,506050,0
31101_699,False,0,0,0,0,678,3364,0,0,433231,507511,0
31101_700,False,0,0,0,0,679,3218,0,0,432075,508812,0
31101_701,False,0,0,0,0,668,3154,0,0,430129,510833,0
31101_702,False,0,0,0,0,655,3145,0,0,428985,511999,0
31101_703,False,0,0,0,0,678,3091,0,0,427668,513347,0
31101_704,False,0,0,0,0,654,3035,0,0,426790,514305,0
31101_705,False,0,0,0,0,622,3032,0,0,425121,516009,0
31101_706,False,0,0,0,0,629,3059,0,0,423366,517730,0
31101_707,False,0,0,0,0,626,2913,0,0,422372,518873,0
31101_708,False,0,0,0,0,604,2931,0,0,420537,520712,0
31101_709,False,0,0,0,0,586,2935,0,0,418697,522566,0
31101_710,False,0,0,0,0,594,2786,0,0,416732,524672,0
31101_711,False,0,0,0,0,591,2697,0,0,415630,525866,0
31101_712,False,0,0,0,0,590,2632,0,0,414152,527410,0
31101_713,False,0,0,0,0,587,2575,0,0,412853,528769,0
31101_714,False,0,0,0,0,555,2355,0,0,410392,531482,0
31101_715,False,0,0,0,0,552,2284,0,0,409620,532328,0
31101_716,False,0,0,0,0,548,2204,0,0,408355,533677,0
31101_717,False,0,0,0,0,547,2017,0,0,406375,535845,0
31101_718,False,0,0,0,0,560,1848,0,0,404971,537405,0
31101_719,False,0,0,0,0,555,1750,0,0,404032,538447,0
31101_720,False,0,0,0,0,555,1670,0,0,402514,540045,0
31101_721,False,0,0,0,0,546,1509,0,0,400658,542071,0
31101_722,False,0,0,0,0,521,1530,0,0,399268,543465,0
31101_723,False,0,0,0,0,511,1378,0,0,397834,545061,0
31101_724,False,0,0,0,0,516,1279,0,0,396136,546853,0
31101_725,False,0,0,0,0,531,1133,0,0,394080,549040,0
31101_726,False,0,0,0,0,504,945,48,0,392762,550525,0
31101_727,False,0,0,0,0,516,805,0,0,390872,552591,0
31101_728,False,0,0,0,0,504,615,0,0,389200,554465,0
31101_729,False,0,0,0,0,475,666,13,0,387575,556055,0
31101_730,False,0,0,0,0,457,740,0,0,385802,557785,0
31101_731,False,0,0,0,0,459,659,0,0,384472,559194,0
31101_732,False,0,0,0,0,472,650,0,0,382630,561032,0
31101_733,False,0,0,0,0,478,593,0,0,381040,562673,0
31101_734,False,0,0,0,0,468,396,4,0,379768,564148,0
31101_735,False,0,0,0,0,466,353,0,0,377503,566462,0
31101_736,False,0,0,0,0,459,305,0,0,375032,568988,0
31101_737,False,0,0,0,0,455,259,0,0,373366,570704,0
31101_738,False,0,0,0,0,425,259,82,0,371426,572592,0
31101_739,False,0,0,0,0,423,205,0,0,369638,574518,0
31101_740,False,0,0,0,0,449,213,0,0,368022,576100,0
31101_741,False,0,0,0,0,455,230,0,0,365733,578366,0
31101_742,False,0,0,0,0,452,260,0,0,363592,580480,0
31101_743,False,0,0,0,0,454,244,0,0,361105,582981,0
31101_744,False,0,0,0,0,450,242,0,0,360281,583811,0
31101_745,False,0,0,0,0,445,229,0,0,358192,585918,0
31101_746,False,0,0,0,0,444,198,0,0,355509,588633,0
31101_747,False,0,0,0,0,448,198,0,0,350829,593309,0
31101_748,False,0,0,0,0,426,148,497,0,343049,600664,0
31101_749,False,0,0,0,0,452,124,347,0,331931,611930,0
31101_750,False,0,0,0,0,443,94,35,0,316490,627722,0
31101_751,False,0,0,0,0,451,100,281,22,297063,646867,0
31101_752,False,0,0,0,0,451,84,1716,0,271728,670805,0
31101_753,False,0,0,0,0,459,41,23,0,229614,714647,0
31101_754,False,0,0,53,0,458,34,160,19,191864,752196,0
31101_755,False,0,0,32,0,443,80,213,1220,159945,782851,0
31101_756,False,0,0,0,0,437,22,340,145,137407,806433,0
31101_757,False,0,0,0,0,438,0,958,738,116045,826605,0
31101_758,False,0,0,0,0,459,0,877,112,95425,847911,0
31101_759,False,0,0,0,0,425,18,1390,1651,77857,863443,0
31101_760,False,0,18,0,0,384,0,6400,514,67850,869618,0
31101_761,False,57,195,18,0,251,78,11220,3113,59144,870708,0
31101_762,False,7,292,25,66,337,13,15221,7738,49656,871429,0
31101_763,False,10,56,0,0,1,20,28720,5485,44851,865641,0
31101_764,False,35,29,6,0,0,3,24984,1679,35322,882726,0
31101_765,False,0,438,0,0,0,0,22059,1385,26825,894077,0
31102_092,False,0,0,0,0,0,0,0,0,49674,895110,0
31102_093,False,0,0,0,0,0,0,0,0,53535,891249,0
31102_094,False,0,0,0,0,0,0,0,0,57606,887178,0
31102_095,False,0,0,0,0,0,0,0,0,61968,882816,0
31102_096,False,0,0,0,0,0,0,0,0,65813,878971,0
31102_097,False,0,0,0,0,0,0,0,0,69786,874998,0
31102_098,False,0,0,0,0,0,0,0,0,73896,870888,0
31102_099,False,0,0,0,0,0,126,0,0,78161,866497,0
31102_100,False,0,0,0,0,0,191,0,0,81856,862737,0
31102_101,False,0,0,0,0,0,181,0,0,85474,859129,0
31102_102,False,0,0,0,0,0,189,0,0,88848,855747,0
31102_103,False,0,0,0,0,0,147,0,0,92101,852536,0
31102_104,False,0,0,0,0,0,182,0,0,95305,849297,0
31102_105,False,0,0,0,0,0,146,0,0,98593,846045,0
31102_106,False,0,0,0,0,0,136,0,0,101450,843198,0
31102_107,False,0,0,0,0,0,100,0,0,104834,839850,0
31102_108,False,0,0,0,0,0,118,0,0,107504,837162,0
31102_109,False,0,0,0,0,0,177,0,0,110671,833936,0
31102_110,False,0,0,0,0,0,227,0,0,113330,831227,0
31102_111,False,5,0,0,0,0,247,0,0,116483,828049,0
31102_112,False,15,0,0,0,0,253,0,0,119106,825410,0
31102_113,False,70,0,0,0,0,403,0,0,121554,822757,0
31102_114,False,117,0,0,0,0,362,0,0,124644,819661,0
31102_115,False,88,0,0,0,0,387,0,0,128024,816285,0
31102_116,False,65,0,0,0,0,473,0,0,130400,813846,0
31102_117,False,31,0,0,0,0,596,0,0,133251,810906,0
31102_118,False,0,0,0,0,0,682,0,0,136436,807666,0
31102_119,False,0,0,0,0,0,869,0,0,139642,804273,0
31102_120,False,17,0,0,0,0,796,0,0,142878,801093,0
31102_121,False,438,0,0,0,0,364,0,0,146182,797800,0
31102_122,False,283,0,0,0,0,666,0,0,149209,794626,0
31102_123,False,110,0,0,0,0,995,0,0,151560,792119,0
31102_124,False,1,0,0,0,0,1126,0,0,154783,788874,0
31102_125,False,0,0,0,0,0,1033,0,0,157759,785992,0
31102_126,False,0,0,0,0,0,1033,0,0,160277,783474,0
31102_127,False,0,0,0,0,0,928,0,0,163244,780612,0
31102_128,False,0,0,0,0,0,576,0,0,167804,776404,0
31102_129,False,0,0,0,0,0,314,0,0,171761,772709,0
31102_130,False,0,0,0,0,0,187,0,0,174960,769637,0
31102_131,False,0,0,0,0,0,0,0,0,178749,766035,0
31102_132,False,0,0,0,0,0,0,0,0,181644,763140,0
31102_133,False,75,0,0,0,0,0,0,0,184160,760549,0
31102_134,False,46,0,0,0,0,0,0,0,187077,757661,0
31102_135,False,107,0,0,0,0,0,0,0,189835,754842,0
31102_136,False,86,0,0,0,0,0,0,0,192717,751981,0
31102_137,False,0,0,0,0,0,0,0,0,195296,749488,0
31102_138,False,0,0,0,0,0,0,0,0,197940,746844,0
31102_139,False,16,0,0,0,0,2,0,0,200098,744668,0
31102_140,False,0,0,0,0,0,0,0,0,202949,741835,0
31102_141,False,0,0,0,0,0,0,0,0,205155,739629,0
31102_142,False,0,0,0,0,0,0,0,0,207767,737017,0
31102_143,False,0,0,0,0,0,0,0,0,210366,734418,0
31102_144,False,0,0,0,0,0,0,0,0,212041,732743,0
31102_145,False,0,0,0,0,0,0,0,0,214432,730352,0
31102_146,False,0,0,0,0,0,0,0,0,216852,727932,0
31102_147,False,0,0,0,0,0,0,0,0,219460,725324,0
31102_148,False,0,0,0,0,0,0,0,0,221744,723040,0
31102_149,False,0,0,0,0,0,0,0,0,223727,721057,0
31102_150,False,0,0,0,0,0,0,0,0,226102,718682,0
31102_151,False,0,0,0,0,0,0,0,0,228360,716424,0
31102_152,False,0,0,0,0,0,0,0,0,230275,714509,0
31102_153,False,0,0,0,42,0,0,0,0,232539,712203,0
31102_154,False,0,0,0,45,0,0,0,0,234464,710275,0
31102_155,False,0,0,0,83,0,0,0,0,236856,707845,0
31102_156,False,0,0,0,0,0,0,0,0,239127,705657,0
31102_157,False,0,0,0,0,0,0,0,0,241342,703442,0
31102_158,False,0,0,0,0,0,0,0,0,243103,701681,0
31102_159,False,0,0,0,0,0,0,0,0,245223,699561,0
31102_160,False,0,0,0,0,0,0,0,0,247231,697553,0
31102_161,False,0,0,0,0,0,0,0,0,248782,696002,0
31102_162,False,0,0,0,0,0,9,0,0,251354,693421,0
31102_163,False,0,0,0,47,0,40,0,0,253383,691314,0
31102_164,False,0,0,0,53,0,25,0,0,254828,689878,0
31102_165,False,13,0,9,0,0,56,0,0,256711,687995,0
31102_166,False,34,0,86,326,0,79,0,0,258613,685646,0
31102_167,False,79,8,27,436,0,107,0,0,261023,683104,0
31102_168,False,23,0,2,403,0,56,0,0,263070,681230,0
31102_169,False,43,0,0,629,0,39,0,0,264389,679684,0
31102_170,False,0,0,0,930,0,40,0,0,266473,677341,0
31102_171,False,0,0,0,779,0,0,0,0,268881,675124,0
31102_172,False,0,0,0,873,0,0,0,0,270580,673331,0
31102_173,False,0,0,0,858,0,36,0,0,272245,671645,0
31102_174,False,0,0,0,989,0,29,0,0,273967,669799,0
31102_175,False,57,0,0,1072,0,18,0,0,276391,667246,0
31102_176,False,128,0,0,1069,0,33,0,0,277518,666036,0
31102_177,False,170,0,0,1170,0,32,0,0,278988,664424,0
31102_178,False,179,0,0,1277,0,0,0,0,281200,662128,0
31102_179,False,231,0,0,1241,0,0,0,0,283530,659782,0
31102_180,False,197,0,0,1261,0,40,0,0,285325,657961,0
31102_181,False,264,0,0,1266,0,0,0,0,286732,656522,0
31102_182,False,257,0,0,1378,0,0,0,0,288795,654354,0
31102_183,False,305,0,0,1351,0,0,5,0,289348,653775,0
31102_184,False,404,0,0,1344,0,0,0,0,291327,651709,0
31102_185,False,339,0,0,1334,0,0,0,0,293932,649179,0
31102_186,False,469,0,0,1230,0,0,8,0,295542,647535,0
31102_187,False,619,0,0,1374,0,11,184,0,296665,645931,0
31102_188,False,828,0,0,1524,0,148,97,0,298035,644152,0
31102_189,False,742,0,0,1515,0,217,170,0,299655,642485,0
31102_190,False,981,0,0,1532,0,224,0,0,301458,640589,0
31102_191,False,894,0,0,1564,0,276,73,0,302706,639271,0
31102_192,False,1051,0,0,1585,0,360,0,0,304335,637453,0
31102_193,False,898,0,0,1582,0,376,46,0,306163,635719,0
31102_194,False,944,0,0,1515,0,400,5,0,307884,634036,0
31102_195,False,1056,0,11,1423,0,360,19,0,309673,632242,0
31102_196,False,994,0,40,1499,0,331,0,0,311166,630754,0
31102_197,False,1145,0,1,1561,0,426,277,0,312596,628778,0
31102_198,False,1128,0,1,1565,0,443,145,32,314408,627062,0
31102_199,False,1303,0,0,1625,0,425,137,0,315824,625470,0
31102_200,False,1368,0,43,1596,0,463,181,0,317375,623758,0
31102_201,False,1478,2,64,1747,0,560,425,0,318895,621613,0
31102_202,False,1459,0,26,1536,0,599,854,0,320563,619747,0
31102_203,False,1698,0,216,1232,0,635,1213,0,322458,617332,0
31102_204,False,2307,2,487,617,0,532,842,0,324148,615849,0
31102_205,False,2270,0,503,0,0,553,2289,0,325534,613635,0
31102_206,False,2382,0,549,0,0,624,2465,0,326684,612080,0
31102_207,False,2314,0,403,0,0,658,2229,26,328528,610626,0
31102_208,False,1703,0,593,0,0,694,2429,0,330132,609233,0
31102_209,False,1831,0,486,0,0,708,2226,40,331446,608047,0
31102_210,False,2063,0,262,0,0,633,2205,0,332984,606637,0
31102_211,False,1729,0,104,0,0,660,2409,0,335009,604873,0
31102_212,False,1749,0,0,0,0,532,2654,0,336658,603191,0
31102_213,False,1736,0,0,0,0,534,2742,0,337760,602012,0
31102_214,False,1775,0,3,0,0,513,2785,0,338766,600942,0
31102_215,False,1793,0,0,0,0,565,2927,0,339893,599606,0
31102_216,False,1809,0,0,0,0,630,2975,0,340980,598390,0
31102_217,False,2037,0,0,0,0,657,456,0,342821,598813,0
31102_218,False,1862,0,0,0,0,826,482,0,343993,597621,0
31102_219,False,1645,0,0,0,0,753,443,0,345032,596911,0
31102_220,False,1439,0,0,0,0,805,566,0,347381,594593,0
31102_221,False,1491,0,0,0,0,717,1099,0,348541,592936,0
31102_222,False,1420,0,0,0,0,746,1210,0,349720,591688,0
31102_223,False,1541,0,5,0,0,827,1642,14,350491,590264,0
31102_224,False,2097,0,1,0,0,807,1731,0,351713,588435,0
31102_225,False,1581,0,1,0,0,787,821,0,353277,588317,0
31102_226,False,1319,0,0,0,0,739,788,0,354812,587126,0
31102_227,False,1202,0,0,0,0,871,701,0,355398,586612,0
31102_228,False,882,0,0,0,0,857,582,0,357736,584727,0
31102_229,False,734,0,0,0,0,827,1691,26,358650,582856,0
31102_230,False,570,0,0,0,0,853,1494,18,360441,581408,0
31102_231,False,604,0,0,0,0,584,2681,2,361883,579030,0
31102_232,False,529,0,0,0,0,368,2991,0,363414,577482,0
31102_233,False,449,0,0,0,0,348,2364,0,364278,577345,0
31102_234,False,398,0,0,0,0,328,2253,0,366200,575605,0
31102_235,False,421,0,0,0,0,267,1352,0,367798,574946,0
31102_236,False,558,51,0,0,0,216,264,0,369259,574436,0
31102_237,False,555,0,0,0,0,141,968,0,370097,573023,0
31102_238,False,434,0,0,0,0,97,625,0,371348,572280,0
31102_239,False,393,0,0,0,0,98,490,0,372463,571340,0
31102_240,False,438,0,0,0,0,22,680,0,373804,569840,0
31102_241,False,486,0,0,0,0,0,168,0,374961,569169,0
31102_242,False,528,0,0,0,0,0,0,0,376409,567847,0
31102_243,False,477,0,0,0,0,1,28,0,378021,566257,0
31102_244,False,357,0,0,0,0,0,36,0,379159,565232,0
31102_245,False,400,0,0,0,0,35,0,0,380158,564191,0
31102_246,False,528,0,0,0,0,90,0,0,380900,563266,0
31102_247,False,596,0,0,0,0,96,0,0,382677,561415,0
31102_248,False,687,0,0,0,0,84,0,0,383900,560113,0
31102_249,False,789,0,0,0,0,124,0,0,384947,558924,0
31102_250,False,841,0,0,0,0,140,0,0,385656,558147,0
31102_251,False,989,0,0,0,0,147,0,0,386458,557190,0
31102_252,False,1048,0,0,0,0,176,0,12,388214,555334,0
31102_253,False,1082,0,0,0,0,195,0,0,389269,554238,0
31102_254,False,1131,0,0,6,0,249,0,0,391017,552381,0
31102_255,False,1275,0,0,5,0,342,0,0,391628,551534,0
31102_256,False,1772,0,15,13,0,323,6,0,392482,550173,0
31102_257,False,1757,0,0,0,0,352,0,0,393633,549042,0
31102_258,False,1479,0,0,0,0,374,0,0,395047,547884,0
31102_259,False,1480,0,0,0,0,385,0,0,396247,546672,0
31102_260,False,1549,0,0,0,0,421,0,0,397061,545753,0
31102_261,False,1570,0,0,0,0,451,0,0,397980,544783,0
31102_262,False,1571,0,0,0,0,414,0,0,399175,543624,0
31102_263,False,1613,0,0,0,0,368,0,0,399712,543091,0
31102_264,False,1636,0,0,0,0,385,0,0,401169,541594,0
31102_265,False,1588,0,0,0,0,388,0,0,402581,540227,0
31102_266,False,1606,0,0,0,0,393,0,0,403087,539698,0
31102_267,False,1591,0,0,0,0,395,0,0,404681,538117,0
31102_268,False,1529,0,0,0,0,394,0,1,405862,536998,0
31102_269,False,1491,0,0,0,0,407,0,0,406663,536223,0
31102_270,False,1459,0,0,0,0,420,0,0,407691,535214,0
31102_271,False,1357,0,0,0,0,445,0,0,408681,534301,0
31102_272,False,1356,0,0,0,0,468,0,0,410225,532735,0
31102_273,False,1268,0,0,0,0,386,0,0,410847,532283,0
31102_274,False,1200,0,0,0,0,428,0,0,412296,530860,0
31102_275,False,985,0,0,0,0,410,0,0,413936,529453,0
31102_276,False,927,0,0,0,0,392,0,0,415297,528168,0
31102_277,False,846,0,0,0,0,379,0,0,416063,527496,0
31102_278,False,763,0,0,0,0,356,0,0,417742,525923,0
31102_279,False,562,0,0,0,0,395,0,0,418581,525246,0
31102_280,False,442,0,0,0,0,372,0,0,419764,524206,0
31102_281,False,316,0,0,0,0,385,0,0,420840,523243,0
31102_282,False,247,0,0,0,0,357,0,0,421880,522300,0
31102_283,False,116,0,0,0,0,364,0,0,423100,521204,0
31102_284,False,72,0,0,0,0,365,0,0,424073,520274,0
31102_285,False,48,0,0,0,0,366,0,0,425120,519250,0
31102_286,False,2,0,0,0,0,399,0,0,426292,518091,0
31102_287,False,0,0,0,0,0,395,0,0,426696,517693,0
31102_288,False,0,0,0,0,0,410,0,0,427874,516500,0
31102_289,False,0,0,0,0,0,346,0,0,429117,515321,0
31102_290,False,0,0,0,0,0,280,0,0,430024,514480,0
31102_291,False,1,0,0,0,0,195,0,0,430578,514010,0
31102_292,False,87,0,0,0,0,0,0,0,431999,512698,0
31102_293,False,79,0,0,0,0,0,0,0,432545,512160,0
31102_294,False,89,0,0,0,0,0,0,0,433534,511161,0
31102_295,False,176,0,0,0,0,0,0,0,435138,509470,0
31102_296,False,99,0,0,0,0,0,0,0,435891,508794,0
31102_297,False,124,0,0,0,0,0,0,0,436719,507941,0
